Date,F1,F2,F3,F4,F5,F6,Label
1986-06-25,8.6,5.7,5.5,5.7,5.7,6.6,6.0
1986-06-26,5.7,5.5,5.7,5.7,6.6,6.0,6.9
1986-06-27,5.5,5.7,5.7,6.6,6.0,6.9,7.7
1986-06-28,5.7,5.7,6.6,6.0,6.9,7.7,8.0
1986-06-29,5.7,6.6,6.0,6.9,7.7,8.0,3.9
1986-06-30,6.6,6.0,6.9,7.7,8.0,3.9,0.8
1986-07-01,6.0,6.9,7.7,8.0,3.9,0.8,2.8
1986-07-02,6.9,7.7,8.0,3.9,0.8,2.8,8.0
1986-07-03,7.7,8.0,3.9,0.8,2.8,8.0,9.8
1986-07-04,8.0,3.9,0.8,2.8,8.0,9.8,11.4
1986-07-05,3.9,0.8,2.8,8.0,9.8,11.4,8.6
1986-07-06,0.8,2.8,8.0,9.8,11.4,8.6,5.2
1986-07-07,2.8,8.0,9.8,11.4,8.6,5.2,6.6
1986-07-08,8.0,9.8,11.4,8.6,5.2,6.6,5.7
1986-07-09,9.8,11.4,8.6,5.2,6.6,5.7,4.6
1986-07-10,11.4,8.6,5.2,6.6,5.7,4.6,5.8
1986-07-11,8.6,5.2,6.6,5.7,4.6,5.8,7.0
1986-07-12,5.2,6.6,5.7,4.6,5.8,7.0,4.8
1986-07-13,6.6,5.7,4.6,5.8,7.0,4.8,4.4
1986-07-14,5.7,4.6,5.8,7.0,4.8,4.4,4.4
1986-07-15,4.6,5.8,7.0,4.8,4.4,4.4,7.9
1986-07-16,5.8,7.0,4.8,4.4,4.4,7.9,10.6
1986-07-17,7.0,4.8,4.4,4.4,7.9,10.6,5.0
1986-07-18,4.8,4.4,4.4,7.9,10.6,5.0,7.6
1986-07-19,4.4,4.4,7.9,10.6,5.0,7.6,9.2
1986-07-20,4.4,7.9,10.6,5.0,7.6,9.2,9.7
1986-07-21,7.9,10.6,5.0,7.6,9.2,9.7,8.8
1986-07-22,10.6,5.0,7.6,9.2,9.7,8.8,6.8
1986-07-23,5.0,7.6,9.2,9.7,8.8,6.8,9.4
1986-07-24,7.6,9.2,9.7,8.8,6.8,9.4,11.0
1986-07-25,9.2,9.7,8.8,6.8,9.4,11.0,2.5
1986-07-26,9.7,8.8,6.8,9.4,11.0,2.5,2.1
1986-07-27,8.8,6.8,9.4,11.0,2.5,2.1,5.4
1986-07-28,6.8,9.4,11.0,2.5,2.1,5.4,6.2
1986-07-29,9.4,11.0,2.5,2.1,5.4,6.2,7.8
1986-07-30,11.0,2.5,2.1,5.4,6.2,7.8,7.4
1986-07-31,2.5,2.1,5.4,6.2,7.8,7.4,9.3
1986-08-01,2.1,5.4,6.2,7.8,7.4,9.3,9.3
1986-08-02,5.4,6.2,7.8,7.4,9.3,9.3,9.5
1986-08-03,6.2,7.8,7.4,9.3,9.3,9.5,8.5
1986-08-04,7.8,7.4,9.3,9.3,9.5,8.5,10.0
1986-08-05,7.4,9.3,9.3,9.5,8.5,10.0,7.7
1986-08-06,9.3,9.3,9.5,8.5,10.0,7.7,9.3
1986-08-07,9.3,9.5,8.5,10.0,7.7,9.3,9.1
1986-08-08,9.5,8.5,10.0,7.7,9.3,9.1,3.5
1986-08-09,8.5,10.0,7.7,9.3,9.1,3.5,3.6
1986-08-10,10.0,7.7,9.3,9.1,3.5,3.6,2.5
1986-08-11,7.7,9.3,9.1,3.5,3.6,2.5,1.7
1986-08-12,9.3,9.1,3.5,3.6,2.5,1.7,2.7
1986-08-13,9.1,3.5,3.6,2.5,1.7,2.7,2.9
1986-08-14,3.5,3.6,2.5,1.7,2.7,2.9,5.3
1986-08-15,3.6,2.5,1.7,2.7,2.9,5.3,7.7
1986-08-16,2.5,1.7,2.7,2.9,5.3,7.7,9.1
1986-08-17,1.7,2.7,2.9,5.3,7.7,9.1,9.4
1986-08-18,2.7,2.9,5.3,7.7,9.1,9.4,7.3
1986-08-19,2.9,5.3,7.7,9.1,9.4,7.3,8.4
1986-08-20,5.3,7.7,9.1,9.4,7.3,8.4,9.2
1986-08-21,7.7,9.1,9.4,7.3,8.4,9.2,6.6
1986-08-22,9.1,9.4,7.3,8.4,9.2,6.6,9.7
1986-08-23,9.4,7.3,8.4,9.2,6.6,9.7,12.4
1986-08-24,7.3,8.4,9.2,6.6,9.7,12.4,10.2
1986-08-25,8.4,9.2,6.6,9.7,12.4,10.2,5.9
1986-08-26,9.2,6.6,9.7,12.4,10.2,5.9,7.1
1986-08-27,6.6,9.7,12.4,10.2,5.9,7.1,7.5
1986-08-28,9.7,12.4,10.2,5.9,7.1,7.5,9.7
1986-08-29,12.4,10.2,5.9,7.1,7.5,9.7,12.2
1986-08-30,10.2,5.9,7.1,7.5,9.7,12.2,5.6
1986-08-31,5.9,7.1,7.5,9.7,12.2,5.6,5.4
1986-09-01,7.1,7.5,9.7,12.2,5.6,5.4,8.3
1986-09-02,7.5,9.7,12.2,5.6,5.4,8.3,10.6
1986-09-03,9.7,12.2,5.6,5.4,8.3,10.6,9.1
1986-09-04,12.2,5.6,5.4,8.3,10.6,9.1,11.3
1986-09-05,5.6,5.4,8.3,10.6,9.1,11.3,10.9
1986-09-06,5.4,8.3,10.6,9.1,11.3,10.9,8.9
1986-09-07,8.3,10.6,9.1,11.3,10.9,8.9,6.3
1986-09-08,10.6,9.1,11.3,10.9,8.9,6.3,9.0
1986-09-09,9.1,11.3,10.9,8.9,6.3,9.0,6.1
1986-09-10,11.3,10.9,8.9,6.3,9.0,6.1,9.1
1986-09-11,10.9,8.9,6.3,9.0,6.1,9.1,9.6
1986-09-12,8.9,6.3,9.0,6.1,9.1,9.6,6.0
1986-09-13,6.3,9.0,6.1,9.1,9.6,6.0,10.0
1986-09-14,9.0,6.1,9.1,9.6,6.0,10.0,11.0
1986-09-15,6.1,9.1,9.6,6.0,10.0,11.0,6.2
1986-09-16,9.1,9.6,6.0,10.0,11.0,6.2,8.3
1986-09-17,9.6,6.0,10.0,11.0,6.2,8.3,11.3
1986-09-18,6.0,10.0,11.0,6.2,8.3,11.3,11.3
1986-09-19,10.0,11.0,6.2,8.3,11.3,11.3,6.7
1986-09-20,11.0,6.2,8.3,11.3,11.3,6.7,6.6
1986-09-21,6.2,8.3,11.3,11.3,6.7,6.6,11.4
1986-09-22,8.3,11.3,11.3,6.7,6.6,11.4,6.9
1986-09-23,11.3,11.3,6.7,6.6,11.4,6.9,10.6
1986-09-24,11.3,6.7,6.6,11.4,6.9,10.6,8.6
1986-09-25,6.7,6.6,11.4,6.9,10.6,8.6,11.3
1986-09-26,6.6,11.4,6.9,10.6,8.6,11.3,12.5
1986-09-27,11.4,6.9,10.6,8.6,11.3,12.5,9.9
1986-09-28,6.9,10.6,8.6,11.3,12.5,9.9,6.9
1986-09-29,10.6,8.6,11.3,12.5,9.9,6.9,5.5
1986-09-30,8.6,11.3,12.5,9.9,6.9,5.5,7.8
1986-10-01,11.3,12.5,9.9,6.9,5.5,7.8,11.0
1986-10-02,12.5,9.9,6.9,5.5,7.8,11.0,16.2
1986-10-03,9.9,6.9,5.5,7.8,11.0,16.2,9.9
1986-10-04,6.9,5.5,7.8,11.0,16.2,9.9,8.7
1986-10-05,5.5,7.8,11.0,16.2,9.9,8.7,10.5
1986-10-06,7.8,11.0,16.2,9.9,8.7,10.5,12.2
1986-10-07,11.0,16.2,9.9,8.7,10.5,12.2,10.6
1986-10-08,16.2,9.9,8.7,10.5,12.2,10.6,8.3
1986-10-09,9.9,8.7,10.5,12.2,10.6,8.3,5.5
1986-10-10,8.7,10.5,12.2,10.6,8.3,5.5,9.0
1986-10-11,10.5,12.2,10.6,8.3,5.5,9.0,6.4
1986-10-12,12.2,10.6,8.3,5.5,9.0,6.4,7.2
1986-10-13,10.6,8.3,5.5,9.0,6.4,7.2,12.9
1986-10-14,8.3,5.5,9.0,6.4,7.2,12.9,12.0
1986-10-15,5.5,9.0,6.4,7.2,12.9,12.0,7.3
1986-10-16,9.0,6.4,7.2,12.9,12.0,7.3,9.7
1986-10-17,6.4,7.2,12.9,12.0,7.3,9.7,8.4
1986-10-18,7.2,12.9,12.0,7.3,9.7,8.4,14.7
1986-10-19,12.9,12.0,7.3,9.7,8.4,14.7,9.5
1986-10-20,12.0,7.3,9.7,8.4,14.7,9.5,7.9
1986-10-21,7.3,9.7,8.4,14.7,9.5,7.9,6.8
1986-10-22,9.7,8.4,14.7,9.5,7.9,6.8,12.6
1986-10-23,8.4,14.7,9.5,7.9,6.8,12.6,5.2
1986-10-24,14.7,9.5,7.9,6.8,12.6,5.2,7.5
1986-10-25,9.5,7.9,6.8,12.6,5.2,7.5,8.7
1986-10-26,7.9,6.8,12.6,5.2,7.5,8.7,7.6
1986-10-27,6.8,12.6,5.2,7.5,8.7,7.6,9.0
1986-10-28,12.6,5.2,7.5,8.7,7.6,9.0,7.2
1986-10-29,5.2,7.5,8.7,7.6,9.0,7.2,10.7
1986-10-30,7.5,8.7,7.6,9.0,7.2,10.7,13.1
1986-10-31,8.7,7.6,9.0,7.2,10.7,13.1,13.9
1986-11-01,7.6,9.0,7.2,10.7,13.1,13.9,10.8
1986-11-02,9.0,7.2,10.7,13.1,13.9,10.8,10.4
1986-11-03,7.2,10.7,13.1,13.9,10.8,10.4,9.1
1986-11-04,10.7,13.1,13.9,10.8,10.4,9.1,16.0
1986-11-05,13.1,13.9,10.8,10.4,9.1,16.0,21.0
1986-11-06,13.9,10.8,10.4,9.1,16.0,21.0,16.2
1986-11-07,10.8,10.4,9.1,16.0,21.0,16.2,8.6
1986-11-08,10.4,9.1,16.0,21.0,16.2,8.6,9.2
1986-11-09,9.1,16.0,21.0,16.2,8.6,9.2,12.5
1986-11-10,16.0,21.0,16.2,8.6,9.2,12.5,9.7
1986-11-11,21.0,16.2,8.6,9.2,12.5,9.7,12.5
1986-11-12,16.2,8.6,9.2,12.5,9.7,12.5,10.3
1986-11-13,8.6,9.2,12.5,9.7,12.5,10.3,12.0
1986-11-14,9.2,12.5,9.7,12.5,10.3,12.0,11.0
1986-11-15,12.5,9.7,12.5,10.3,12.0,11.0,14.8
1986-11-16,9.7,12.5,10.3,12.0,11.0,14.8,15.0
1986-11-17,12.5,10.3,12.0,11.0,14.8,15.0,15.3
1986-11-18,10.3,12.0,11.0,14.8,15.0,15.3,10.3
1986-11-19,12.0,11.0,14.8,15.0,15.3,10.3,10.7
1986-11-20,11.0,14.8,15.0,15.3,10.3,10.7,10.5
1986-11-21,14.8,15.0,15.3,10.3,10.7,10.5,8.9
1986-11-22,15.0,15.3,10.3,10.7,10.5,8.9,8.1
1986-11-23,15.3,10.3,10.7,10.5,8.9,8.1,11.5
1986-11-24,10.3,10.7,10.5,8.9,8.1,11.5,12.8
1986-11-25,10.7,10.5,8.9,8.1,11.5,12.8,9.1
1986-11-26,10.5,8.9,8.1,11.5,12.8,9.1,14.6
1986-11-27,8.9,8.1,11.5,12.8,9.1,14.6,11.6
1986-11-28,8.1,11.5,12.8,9.1,14.6,11.6,11.2
1986-11-29,11.5,12.8,9.1,14.6,11.6,11.2,12.6
1986-11-30,12.8,9.1,14.6,11.6,11.2,12.6,7.5
1986-12-01,9.1,14.6,11.6,11.2,12.6,7.5,11.0
1986-12-02,14.6,11.6,11.2,12.6,7.5,11.0,14.5
1986-12-03,11.6,11.2,12.6,7.5,11.0,14.5,18.5
1986-12-04,11.2,12.6,7.5,11.0,14.5,18.5,15.4
1986-12-05,12.6,7.5,11.0,14.5,18.5,15.4,13.1
1986-12-06,7.5,11.0,14.5,18.5,15.4,13.1,16.3
1986-12-07,11.0,14.5,18.5,15.4,13.1,16.3,20.2
1986-12-08,14.5,18.5,15.4,13.1,16.3,20.2,11.5
1986-12-09,18.5,15.4,13.1,16.3,20.2,11.5,12.4
1986-12-10,15.4,13.1,16.3,20.2,11.5,12.4,10.9
1986-12-11,13.1,16.3,20.2,11.5,12.4,10.9,12.7
1986-12-12,16.3,20.2,11.5,12.4,10.9,12.7,12.2
1986-12-13,20.2,11.5,12.4,10.9,12.7,12.2,12.4
1986-12-14,11.5,12.4,10.9,12.7,12.2,12.4,9.8
1986-12-15,12.4,10.9,12.7,12.2,12.4,9.8,8.5
1986-12-16,10.9,12.7,12.2,12.4,9.8,8.5,14.7
1986-12-17,12.7,12.2,12.4,9.8,8.5,14.7,12.0
1986-12-18,12.2,12.4,9.8,8.5,14.7,12.0,10.3
1986-12-19,12.4,9.8,8.5,14.7,12.0,10.3,11.0
1986-12-20,9.8,8.5,14.7,12.0,10.3,11.0,10.2
1986-12-21,8.5,14.7,12.0,10.3,11.0,10.2,12.6
1986-12-22,14.7,12.0,10.3,11.0,10.2,12.6,11.6
1986-12-23,12.0,10.3,11.0,10.2,12.6,11.6,9.7
1986-12-24,10.3,11.0,10.2,12.6,11.6,9.7,13.4
1986-12-25,11.0,10.2,12.6,11.6,9.7,13.4,10.5
1986-12-26,10.2,12.6,11.6,9.7,13.4,10.5,14.7
1986-12-27,12.6,11.6,9.7,13.4,10.5,14.7,14.6
1986-12-28,11.6,9.7,13.4,10.5,14.7,14.6,14.2
1986-12-29,9.7,13.4,10.5,14.7,14.6,14.2,13.2
1986-12-30,13.4,10.5,14.7,14.6,14.2,13.2,11.7
1986-12-31,10.5,14.7,14.6,14.2,13.2,11.7,17.2
1987-01-01,14.7,14.6,14.2,13.2,11.7,17.2,12.3
1987-01-02,14.6,14.2,13.2,11.7,17.2,12.3,13.8
1987-01-03,14.2,13.2,11.7,17.2,12.3,13.8,15.3
1987-01-04,13.2,11.7,17.2,12.3,13.8,15.3,15.6
1987-01-05,11.7,17.2,12.3,13.8,15.3,15.6,16.2
1987-01-06,17.2,12.3,13.8,15.3,15.6,16.2,16.3
1987-01-07,12.3,13.8,15.3,15.6,16.2,16.3,16.8
1987-01-08,13.8,15.3,15.6,16.2,16.3,16.8,11.0
1987-01-09,15.3,15.6,16.2,16.3,16.8,11.0,8.5
1987-01-10,15.6,16.2,16.3,16.8,11.0,8.5,13.2
1987-01-11,16.2,16.3,16.8,11.0,8.5,13.2,13.0
1987-01-12,16.3,16.8,11.0,8.5,13.2,13.0,12.4
1987-01-13,16.8,11.0,8.5,13.2,13.0,12.4,13.0
1987-01-14,11.0,8.5,13.2,13.0,12.4,13.0,16.6
1987-01-15,8.5,13.2,13.0,12.4,13.0,16.6,12.0
1987-01-16,13.2,13.0,12.4,13.0,16.6,12.0,12.4
1987-01-17,13.0,12.4,13.0,16.6,12.0,12.4,15.0
1987-01-18,12.4,13.0,16.6,12.0,12.4,15.0,11.8
1987-01-19,13.0,16.6,12.0,12.4,15.0,11.8,11.6
1987-01-20,16.6,12.0,12.4,15.0,11.8,11.6,12.2
1987-01-21,12.0,12.4,15.0,11.8,11.6,12.2,13.7
1987-01-22,12.4,15.0,11.8,11.6,12.2,13.7,11.2
1987-01-23,15.0,11.8,11.6,12.2,13.7,11.2,12.4
1987-01-24,11.8,11.6,12.2,13.7,11.2,12.4,11.5
1987-01-25,11.6,12.2,13.7,11.2,12.4,11.5,13.8
1987-01-26,12.2,13.7,11.2,12.4,11.5,13.8,15.7
1987-01-27,13.7,11.2,12.4,11.5,13.8,15.7,12.9
1987-01-28,11.2,12.4,11.5,13.8,15.7,12.9,11.5
1987-01-29,12.4,11.5,13.8,15.7,12.9,11.5,11.0
1987-01-30,11.5,13.8,15.7,12.9,11.5,11.0,12.7
1987-01-31,13.8,15.7,12.9,11.5,11.0,12.7,14.9
1987-02-01,15.7,12.9,11.5,11.0,12.7,14.9,16.5
1987-02-02,12.9,11.5,11.0,12.7,14.9,16.5,12.8
1987-02-03,11.5,11.0,12.7,14.9,16.5,12.8,12.7
1987-02-04,11.0,12.7,14.9,16.5,12.8,12.7,12.7
1987-02-05,12.7,14.9,16.5,12.8,12.7,12.7,11.6
1987-02-06,14.9,16.5,12.8,12.7,12.7,11.6,13.3
1987-02-07,16.5,12.8,12.7,12.7,11.6,13.3,15.2
1987-02-08,12.8,12.7,12.7,11.6,13.3,15.2,16.4
1987-02-09,12.7,12.7,11.6,13.3,15.2,16.4,11.9
1987-02-10,12.7,11.6,13.3,15.2,16.4,11.9,15.1
1987-02-11,11.6,13.3,15.2,16.4,11.9,15.1,10.6
1987-02-12,13.3,15.2,16.4,11.9,15.1,10.6,13.6
1987-02-13,15.2,16.4,11.9,15.1,10.6,13.6,12.1
1987-02-14,16.4,11.9,15.1,10.6,13.6,12.1,16.0
1987-02-15,11.9,15.1,10.6,13.6,12.1,16.0,16.8
1987-02-16,15.1,10.6,13.6,12.1,16.0,16.8,16.6
1987-02-17,10.6,13.6,12.1,16.0,16.8,16.6,15.6
1987-02-18,13.6,12.1,16.0,16.8,16.6,15.6,15.2
1987-02-19,12.1,16.0,16.8,16.6,15.6,15.2,17.7
1987-02-20,16.0,16.8,16.6,15.6,15.2,17.7,21.0
1987-02-21,16.8,16.6,15.6,15.2,17.7,21.0,13.4
1987-02-22,16.6,15.6,15.2,17.7,21.0,13.4,10.5
1987-02-23,15.6,15.2,17.7,21.0,13.4,10.5,9.5
1987-02-24,15.2,17.7,21.0,13.4,10.5,9.5,12.0
1987-02-25,17.7,21.0,13.4,10.5,9.5,12.0,10.4
1987-02-26,21.0,13.4,10.5,9.5,12.0,10.4,11.5
1987-02-27,13.4,10.5,9.5,12.0,10.4,11.5,13.2
1987-02-28,10.5,9.5,12.0,10.4,11.5,13.2,15.0
1987-03-01,9.5,12.0,10.4,11.5,13.2,15.0,14.1
1987-03-02,12.0,10.4,11.5,13.2,15.0,14.1,12.4
1987-03-03,10.4,11.5,13.2,15.0,14.1,12.4,13.4
1987-03-04,11.5,13.2,15.0,14.1,12.4,13.4,12.5
1987-03-05,13.2,15.0,14.1,12.4,13.4,12.5,14.3
1987-03-06,15.0,14.1,12.4,13.4,12.5,14.3,17.6
1987-03-07,14.1,12.4,13.4,12.5,14.3,17.6,10.4
1987-03-08,12.4,13.4,12.5,14.3,17.6,10.4,9.9
1987-03-09,13.4,12.5,14.3,17.6,10.4,9.9,10.2
1987-03-10,12.5,14.3,17.6,10.4,9.9,10.2,11.3
1987-03-11,14.3,17.6,10.4,9.9,10.2,11.3,9.5
1987-03-12,17.6,10.4,9.9,10.2,11.3,9.5,11.8
1987-03-13,10.4,9.9,10.2,11.3,9.5,11.8,11.5
1987-03-14,9.9,10.2,11.3,9.5,11.8,11.5,10.5
1987-03-15,10.2,11.3,9.5,11.8,11.5,10.5,10.8
1987-03-16,11.3,9.5,11.8,11.5,10.5,10.8,13.0
1987-03-17,9.5,11.8,11.5,10.5,10.8,13.0,18.5
1987-03-18,11.8,11.5,10.5,10.8,13.0,18.5,18.7
1987-03-19,11.5,10.5,10.8,13.0,18.5,18.7,15.0
1987-03-20,10.5,10.8,13.0,18.5,18.7,15.0,13.0
1987-03-21,10.8,13.0,18.5,18.7,15.0,13.0,11.3
1987-03-22,13.0,18.5,18.7,15.0,13.0,11.3,13.0
1987-03-23,18.5,18.7,15.0,13.0,11.3,13.0,13.3
1987-03-24,18.7,15.0,13.0,11.3,13.0,13.3,11.0
1987-03-25,15.0,13.0,11.3,13.0,13.3,11.0,10.3
1987-03-26,13.0,11.3,13.0,13.3,11.0,10.3,13.0
1987-03-27,11.3,13.0,13.3,11.0,10.3,13.0,12.3
1987-03-28,13.0,13.3,11.0,10.3,13.0,12.3,15.6
1987-03-29,13.3,11.0,10.3,13.0,12.3,15.6,10.2
1987-03-30,11.0,10.3,13.0,12.3,15.6,10.2,10.8
1987-03-31,10.3,13.0,12.3,15.6,10.2,10.8,12.0
1987-04-01,13.0,12.3,15.6,10.2,10.8,12.0,13.3
1987-04-02,12.3,15.6,10.2,10.8,12.0,13.3,11.7
1987-04-03,15.6,10.2,10.8,12.0,13.3,11.7,12.5
1987-04-04,10.2,10.8,12.0,13.3,11.7,12.5,13.7
1987-04-05,10.8,12.0,13.3,11.7,12.5,13.7,14.9
1987-04-06,12.0,13.3,11.7,12.5,13.7,14.9,20.2
1987-04-07,13.3,11.7,12.5,13.7,14.9,20.2,16.3
1987-04-08,11.7,12.5,13.7,14.9,20.2,16.3,13.9
1987-04-09,12.5,13.7,14.9,20.2,16.3,13.9,10.1
1987-04-10,13.7,14.9,20.2,16.3,13.9,10.1,7.3
1987-04-11,14.9,20.2,16.3,13.9,10.1,7.3,14.0
1987-04-12,20.2,16.3,13.9,10.1,7.3,14.0,17.7
1987-04-13,16.3,13.9,10.1,7.3,14.0,17.7,16.3
1987-04-14,13.9,10.1,7.3,14.0,17.7,16.3,10.6
1987-04-15,10.1,7.3,14.0,17.7,16.3,10.6,9.7
1987-04-16,7.3,14.0,17.7,16.3,10.6,9.7,7.8
1987-04-17,14.0,17.7,16.3,10.6,9.7,7.8,10.4
1987-04-18,17.7,16.3,10.6,9.7,7.8,10.4,10.4
1987-04-19,16.3,10.6,9.7,7.8,10.4,10.4,14.1
1987-04-20,10.6,9.7,7.8,10.4,10.4,14.1,7.1
1987-04-21,9.7,7.8,10.4,10.4,14.1,7.1,8.1
1987-04-22,7.8,10.4,10.4,14.1,7.1,8.1,7.8
1987-04-23,10.4,10.4,14.1,7.1,8.1,7.8,10.6
1987-04-24,10.4,14.1,7.1,8.1,7.8,10.6,9.1
1987-04-25,14.1,7.1,8.1,7.8,10.6,9.1,9.0
1987-04-26,7.1,8.1,7.8,10.6,9.1,9.0,11.9
1987-04-27,8.1,7.8,10.6,9.1,9.0,11.9,17.1
1987-04-28,7.8,10.6,9.1,9.0,11.9,17.1,16.8
1987-04-29,10.6,9.1,9.0,11.9,17.1,16.8,13.5
1987-04-30,9.1,9.0,11.9,17.1,16.8,13.5,11.6
1987-05-01,9.0,11.9,17.1,16.8,13.5,11.6,7.0
1987-05-02,11.9,17.1,16.8,13.5,11.6,7.0,9.7
1987-05-03,17.1,16.8,13.5,11.6,7.0,9.7,9.9
1987-05-04,16.8,13.5,11.6,7.0,9.7,9.9,11.2
1987-05-05,13.5,11.6,7.0,9.7,9.9,11.2,11.3
1987-05-06,11.6,7.0,9.7,9.9,11.2,11.3,11.8
1987-05-07,7.0,9.7,9.9,11.2,11.3,11.8,9.9
1987-05-08,9.7,9.9,11.2,11.3,11.8,9.9,7.1
1987-05-09,9.9,11.2,11.3,11.8,9.9,7.1,9.6
1987-05-10,11.2,11.3,11.8,9.9,7.1,9.6,9.8
1987-05-11,11.3,11.8,9.9,7.1,9.6,9.8,10.6
1987-05-12,11.8,9.9,7.1,9.6,9.8,10.6,12.8
1987-05-13,9.9,7.1,9.6,9.8,10.6,12.8,16.5
1987-05-14,7.1,9.6,9.8,10.6,12.8,16.5,11.7
1987-05-15,9.6,9.8,10.6,12.8,16.5,11.7,12.3
1987-05-16,9.8,10.6,12.8,16.5,11.7,12.3,12.2
1987-05-17,10.6,12.8,16.5,11.7,12.3,12.2,11.8
1987-05-18,12.8,16.5,11.7,12.3,12.2,11.8,10.7
1987-05-19,16.5,11.7,12.3,12.2,11.8,10.7,10.2
1987-05-20,11.7,12.3,12.2,11.8,10.7,10.2,10.0
1987-05-21,12.3,12.2,11.8,10.7,10.2,10.0,8.3
1987-05-22,12.2,11.8,10.7,10.2,10.0,8.3,6.6
1987-05-23,11.8,10.7,10.2,10.0,8.3,6.6,9.5
1987-05-24,10.7,10.2,10.0,8.3,6.6,9.5,12.3
1987-05-25,10.2,10.0,8.3,6.6,9.5,12.3,7.6
1987-05-26,10.0,8.3,6.6,9.5,12.3,7.6,9.3
1987-05-27,8.3,6.6,9.5,12.3,7.6,9.3,5.0
1987-05-28,6.6,9.5,12.3,7.6,9.3,5.0,4.3
1987-05-29,9.5,12.3,7.6,9.3,5.0,4.3,6.4
1987-05-30,12.3,7.6,9.3,5.0,4.3,6.4,10.8
1987-05-31,7.6,9.3,5.0,4.3,6.4,10.8,7.8
1987-06-01,9.3,5.0,4.3,6.4,10.8,7.8,8.5
1987-06-02,5.0,4.3,6.4,10.8,7.8,8.5,9.7
1987-06-03,4.3,6.4,10.8,7.8,8.5,9.7,10.0
1987-06-04,6.4,10.8,7.8,8.5,9.7,10.0,11.0
1987-06-05,10.8,7.8,8.5,9.7,10.0,11.0,10.2
1987-06-06,7.8,8.5,9.7,10.0,11.0,10.2,6.6
1987-06-07,8.5,9.7,10.0,11.0,10.2,6.6,6.1
1987-06-08,9.7,10.0,11.0,10.2,6.6,6.1,5.9
1987-06-09,10.0,11.0,10.2,6.6,6.1,5.9,8.9
1987-06-10,11.0,10.2,6.6,6.1,5.9,8.9,13.0
1987-06-11,10.2,6.6,6.1,5.9,8.9,13.0,12.6
1987-06-12,6.6,6.1,5.9,8.9,13.0,12.6,5.4
1987-06-13,6.1,5.9,8.9,13.0,12.6,5.4,6.0
1987-06-14,5.9,8.9,13.0,12.6,5.4,6.0,7.8
1987-06-15,8.9,13.0,12.6,5.4,6.0,7.8,9.0
1987-06-16,13.0,12.6,5.4,6.0,7.8,9.0,4.2
1987-06-17,12.6,5.4,6.0,7.8,9.0,4.2,3.0
1987-06-18,5.4,6.0,7.8,9.0,4.2,3.0,4.5
1987-06-19,6.0,7.8,9.0,4.2,3.0,4.5,6.2
1987-06-20,7.8,9.0,4.2,3.0,4.5,6.2,11.9
1987-06-21,9.0,4.2,3.0,4.5,6.2,11.9,11.8
1987-06-22,4.2,3.0,4.5,6.2,11.9,11.8,9.4
1987-06-23,3.0,4.5,6.2,11.9,11.8,9.4,9.6
1987-06-24,4.5,6.2,11.9,11.8,9.4,9.6,9.4
1987-06-25,6.2,11.9,11.8,9.4,9.6,9.4,7.0
1987-06-26,11.9,11.8,9.4,9.6,9.4,7.0,8.9
1987-06-27,11.8,9.4,9.6,9.4,7.0,8.9,9.3
1987-06-28,9.4,9.6,9.4,7.0,8.9,9.3,6.8
1987-06-29,9.6,9.4,7.0,8.9,9.3,6.8,7.5
1987-06-30,9.4,7.0,8.9,9.3,6.8,7.5,8.0
1987-07-01,7.0,8.9,9.3,6.8,7.5,8.0,8.3
1987-07-02,8.9,9.3,6.8,7.5,8.0,8.3,2.7
1987-07-03,9.3,6.8,7.5,8.0,8.3,2.7,3.9
1987-07-04,6.8,7.5,8.0,8.3,2.7,3.9,4.1
1987-07-05,7.5,8.0,8.3,2.7,3.9,4.1,5.0
1987-07-06,8.0,8.3,2.7,3.9,4.1,5.0,5.8
1987-07-07,8.3,2.7,3.9,4.1,5.0,5.8,4.4
1987-07-08,2.7,3.9,4.1,5.0,5.8,4.4,4.1
1987-07-09,3.9,4.1,5.0,5.8,4.4,4.1,5.8
1987-07-10,4.1,5.0,5.8,4.4,4.1,5.8,9.1
1987-07-11,5.0,5.8,4.4,4.1,5.8,9.1,7.9
1987-07-12,5.8,4.4,4.1,5.8,9.1,7.9,5.0
1987-07-13,4.4,4.1,5.8,9.1,7.9,5.0,2.8
1987-07-14,4.1,5.8,9.1,7.9,5.0,2.8,4.7
1987-07-15,5.8,9.1,7.9,5.0,2.8,4.7,8.9
1987-07-16,9.1,7.9,5.0,2.8,4.7,8.9,5.4
1987-07-17,7.9,5.0,2.8,4.7,8.9,5.4,7.1
1987-07-18,5.0,2.8,4.7,8.9,5.4,7.1,9.0
1987-07-19,2.8,4.7,8.9,5.4,7.1,9.0,9.4
1987-07-20,4.7,8.9,5.4,7.1,9.0,9.4,6.3
1987-07-21,8.9,5.4,7.1,9.0,9.4,6.3,7.0
1987-07-22,5.4,7.1,9.0,9.4,6.3,7.0,6.4
1987-07-23,7.1,9.0,9.4,6.3,7.0,6.4,6.7
1987-07-24,9.0,9.4,6.3,7.0,6.4,6.7,1.5
1987-07-25,9.4,6.3,7.0,6.4,6.7,1.5,2.9
1987-07-26,6.3,7.0,6.4,6.7,1.5,2.9,4.8
1987-07-27,7.0,6.4,6.7,1.5,2.9,4.8,6.3
1987-07-28,6.4,6.7,1.5,2.9,4.8,6.3,5.7
